POLLEY Helen,Canberra,Melbourne,11/07/2014,$745.18,,http://www.finance.gov.au/sites/default/files/P35_POLLEY_Helen.pdf,,TAS,Labor,Labor,senate
BIRMINGHAM Simon,Canberra,Adelaide,11/07/2014,$778.62,,http://www.finance.gov.au/sites/default/files/P35_BIRMINGHAM_Simon.pdf,,SA,Liberal,Coalition,senate
EDWARDS Sean,Canberra,Adelaide,11/07/2014,$778.62,,http://www.finance.gov.au/sites/default/files/P35_EDWARDS_Sean.pdf,,SA,Liberal,Coalition,senate
WONG Penny,Canberra,Adelaide,11/07/2014,$778.62,,http://www.finance.gov.au/sites/default/files/P35_WONG_Penny.pdf,,SA,Labor,Labor,senate
WRIGHT Penny,Canberra,Adelaide,11/07/2014,$778.62,,http://www.finance.gov.au/sites/default/files/P35_WRIGHT_Penny.pdf,,SA,Greens,Greens,senate
MARLES Richard,Brisbane,Melbourne,11/07/2014,$832.52,,http://www.finance.gov.au/sites/default/files/P35_MARLES_Richard.pdf,Corio,VIC,Labor,Labor,lower
NEUMANN Shayne,Adelaide,Brisbane,11/07/2014,$858.19,,http://www.finance.gov.au/sites/default/files/P35_NEUMANN_Shayne.pdf,Blair,QLD,Labor,Labor,lower
LAMBIE Jacqui,Canberra,Melbourne,11/07/2014,$880.70,,http://www.finance.gov.au/sites/default/files/P35_LAMBIE_Jacqui.pdf,,TAS,Independent,Independent,senate
URQUHART Anne,Canberra,Melbourne,11/07/2014,$880.71,,http://www.finance.gov.au/sites/default/files/P35_URQUHART_Anne.pdf,,TAS,Labor,Labor,senate
MARLES Richard,Melbourne,Brisbane,11/07/2014,$960.21,,http://www.finance.gov.au/sites/default/files/P35_MARLES_Richard.pdf,Corio,VIC,Labor,Labor,lower
MCLUCAS Jan,Canberra,Sydney,11/07/2014,"$1,139.61",,http://www.finance.gov.au/sites/default/files/P35_MCLUCAS_Jan.pdf,,QLD,Labor,Labor,senate
SIMPKINS Luke,Melbourne,Perth,11/07/2014,"$1,375.17",,http://www.finance.gov.au/sites/default/files/P35_SIMPKINS_Luke.pdf,Cowan,WA,Liberal,Coalition,lower
LUDLAM Scott,Canberra,Perth,11/07/2014,"$1,515.49",,http://www.finance.gov.au/sites/default/files/P35_LUDLAM_Scott.pdf,,WA,Greens,Greens,senate
SMITH Dean,Canberra,Melbourne,11/07/2014,"$1,523.63",,http://www.finance.gov.au/sites/default/files/P35_SMITH_Dean.pdf,,WA,Liberal,Coalition,senate
JOHNSTON David,Canberra,Melbourne,11/07/2014,"$1,525.71",,http://www.finance.gov.au/sites/default/files/P35_JOHNSTON_David.pdf,,WA,Liberal,Coalition,senate
LINES Sue,Canberra,Melbourne,11/07/2014,"$1,525.71",,http://www.finance.gov.au/sites/default/files/P35_LINES_Sue.pdf,,WA,Labor,Labor,senate
BISHOP Julie,Perth,Brisbane,11/07/2014,"$1,778.46",,http://www.finance.gov.au/sites/default/files/P35_BISHOP_Julie.pdf,Curtin,WA,Liberal,Coalition,lower
WYATT Ken,Perth,Sydney,11/07/2014,"$1,852.98",,http://www.finance.gov.au/sites/default/files/P35_WYATT_Ken.pdf,Hasluck,WA,Liberal,Coalition,lower
WYATT Ken,Perth,Gold Coast,11/07/2014,"$2,191.77",,http://www.finance.gov.au/sites/default/files/P35_WYATT_Ken.pdf,Hasluck,WA,Liberal,Coalition,lower
WILLIAMS John,Sydney,Armidale,11/07/2014,,,http://www.finance.gov.au/sites/default/files/P35_WILLIAMS_John.pdf,,NSW,National,Coalition,senate
SCULLION Nigel,Sydney,Coolangatta,11/07/2014,,,http://www.finance.gov.au/sites/default/files/P35_SCULLION_Nigel.pdf,,NT,CLP,CLP,senate
MCLUCAS Jan,Sydney,Cairns,11/07/2014,,,http://www.finance.gov.au/sites/default/files/P35_MCLUCAS_Jan.pdf,,QLD,Labor,Labor,senate
BERNARDI Cory,Melbourne,Adelaide,11/07/2014,,,http://www.finance.gov.au/sites/default/files/P35_BERNARDI_Cory.pdf,,SA,Liberal,Coalition,senate
BILYK Catryna,Melbourne,Hobart,11/07/2014,,,http://www.finance.gov.au/sites/default/files/P35_BILYK_Catryna.pdf,,TAS,Labor,Labor,senate
BUSHBY David,Melbourne,Canberra,11/07/2014,,,http://www.finance.gov.au/sites/default/files/P35_BUSHBY_David.pdf,,TAS,Liberal,Coalition,senate
BUSHBY David,Melbourne,Canberra,11/07/2014,,,http://www.finance.gov.au/sites/default/files/P35_BUSHBY_David.pdf,,TAS,Liberal,Coalition,senate
BUSHBY David,Melbourne,Canberra,11/07/2014,,,http://www.finance.gov.au/sites/default/files/P35_BUSHBY_David.pdf,,TAS,Liberal,Coalition,senate
BUSHBY David,Melbourne,Canberra,11/07/2014,,,http://www.finance.gov.au/sites/default/files/P35_BUSHBY_David.pdf,,TAS,Liberal,Coalition,senate
LAMBIE Jacqui,Melbourne,Devonport,11/07/2014,,,http://www.finance.gov.au/sites/default/files/P35_LAMBIE_Jacqui.pdf,,TAS,Independent,Independent,senate
POLLEY Helen,Melbourne,Launceston,11/07/2014,,,http://www.finance.gov.au/sites/default/files/P35_POLLEY_Helen.pdf,,TAS,Labor,Labor,senate
SINGH Lisa,Melbourne,Hobart,11/07/2014,,,http://www.finance.gov.au/sites/default/files/P35_SINGH_Lisa.pdf,,TAS,Labor,Labor,senate
URQUHART Anne,Melbourne,Devonport,11/07/2014,,,http://www.finance.gov.au/sites/default/files/P35_URQUHART_Anne.pdf,,TAS,Labor,Labor,senate
JOHNSTON David,Melbourne,Perth,11/07/2014,,,http://www.finance.gov.au/sites/default/files/P35_JOHNSTON_David.pdf,,WA,Liberal,Coalition,senate
LINES Sue,Melbourne,Perth,11/07/2014,,,http://www.finance.gov.au/sites/default/files/P35_LINES_Sue.pdf,,WA,Labor,Labor,senate
SMITH Dean,Melbourne,Perth,11/07/2014,,,http://www.finance.gov.au/sites/default/files/P35_SMITH_Dean.pdf,,WA,Liberal,Coalition,senate
WYATT Ken,Sydney,Coolangatta,11/07/2014,,,http://www.finance.gov.au/sites/default/files/P35_WYATT_Ken.pdf,Hasluck,WA,Liberal,Coalition,lower
MASON Brett,Canberra,,12/07/2014,$78.60,,http://www.finance.gov.au/sites/default/files/P35_MASON_Brett.pdf,,QLD,Liberal,Coalition,senate
MASON Brett,Brisbane,,12/07/2014,$87.90,,http://www.finance.gov.au/sites/default/files/P35_MASON_Brett.pdf,,QLD,Liberal,Coalition,senate
PERIS Nova,Coolangatta,Sydney,12/07/2014,$149.91,,http://www.finance.gov.au/sites/default/files/P35_PERIS_Nova.pdf,,NT,Labor,Labor,senate
PERIS Nova,Coolangatta,Sydney,12/07/2014,$253.52,,http://www.finance.gov.au/sites/default/files/P35_PERIS_Nova.pdf,,NT,Labor,Labor,senate
TRUSS Warren,Brisbane,Hervey Bay,12/07/2014,$283.48,,http://www.finance.gov.au/sites/default/files/P35_TRUSS_Warren.pdf,Wide Bay,QLD,National,Coalition,lower
JOYCE Barnaby,Sydney,Tamworth,12/07/2014,$313.62,,http://www.finance.gov.au/sites/default/files/P35_JOYCE_Barnaby1.pdf,New England,NSW,National,Coalition,lower
WYATT Ken,Coolangatta,Sydney,12/07/2014,$386.03,,http://www.finance.gov.au/sites/default/files/P35_WYATT_Ken.pdf,Hasluck,WA,Liberal,Coalition,lower
MORRISON Scott,Canberra,Sydney,12/07/2014,$469.80,,http://www.finance.gov.au/sites/default/files/P35_MORRISON_Scott.pdf,Cook,NSW,Liberal,Coalition,lower
LUDWIG Joe,Brisbane,Mackay,12/07/2014,$493.12,,http://www.finance.gov.au/sites/default/files/P35_LUDWIG_Joe.pdf,,QLD,Labor,Labor,senate
LUDWIG Joe,Brisbane,Mackay,12/07/2014,$493.12,,http://www.finance.gov.au/sites/default/files/P35_LUDWIG_Joe.pdf,,QLD,Labor,Labor,senate
FIFIELD Mitch,Melbourne,Canberra,12/07/2014,$563.27,,http://www.finance.gov.au/sites/default/files/P35_FIFIELD_Mitch.pdf,,VIC,Liberal,Coalition,senate
MILNE Christine,Sydney,Hobart,12/07/2014,$595.90,,http://www.finance.gov.au/sites/default/files/P35_MILNE_Christine.pdf,,TAS,Greens,Greens,senate
JOYCE Barnaby,Brisbane,Sydney,12/07/2014,$609.61,,http://www.finance.gov.au/sites/default/files/P35_JOYCE_Barnaby1.pdf,New England,NSW,National,Coalition,lower
RYAN Scott,Melbourne,Sydney,12/07/2014,$637.44,,http://www.finance.gov.au/sites/default/files/P35_RYAN_Scott.pdf,,VIC,Liberal,Coalition,senate
MASON Brett,Canberra,Brisbane,12/07/2014,$688.65,,http://www.finance.gov.au/sites/default/files/P35_MASON_Brett.pdf,,QLD,Liberal,Coalition,senate
SCOTT Bruce,Brisbane,Canberra,12/07/2014,$688.65,,http://www.finance.gov.au/sites/default/files/P35_SCOTT_Bruce.pdf,Maranoa,QLD,National,Coalition,lower
REYNOLDS Linda,Perth,Canberra,12/07/2014,$739.15,,http://www.finance.gov.au/sites/default/files/P35_REYNOLDS_Linda.pdf,,WA,Liberal,Coalition,senate
WYATT Ken,Coolangatta,Sydney,12/07/2014,$769.31,,http://www.finance.gov.au/sites/default/files/P35_WYATT_Ken.pdf,Hasluck,WA,Liberal,Coalition,lower
NIKOLIC Andrew,Launceston,Melbourne,12/07/2014,$859.32,,http://www.finance.gov.au/sites/default/files/P35_NIKOLIC_Andrew.pdf,Bass,TAS,Liberal,Coalition,lower
BISHOP Julie,Brisbane,Sydney,12/07/2014,"$1,453.93",,http://www.finance.gov.au/sites/default/files/P35_BISHOP_Julie.pdf,Curtin,WA,Liberal,Coalition,lower
SCULLION Nigel,Coolangatta,Sydney,12/07/2014,"$1,662.97",,http://www.finance.gov.au/sites/default/files/P35_SCULLION_Nigel.pdf,,NT,CLP,CLP,senate
SIMPKINS Luke,Perth,Sydney,12/07/2014,"$1,883.52",,http://www.finance.gov.au/sites/default/files/P35_SIMPKINS_Luke.pdf,Cowan,WA,Liberal,Coalition,lower
SIMPKINS Luke,Perth,Sydney,12/07/2014,"$1,883.52",,http://www.finance.gov.au/sites/default/files/P35_SIMPKINS_Luke.pdf,Cowan,WA,Liberal,Coalition,lower
SIMPKINS Luke,Perth,Sydney,12/07/2014,"$1,883.52",,http://www.finance.gov.au/sites/default/files/P35_SIMPKINS_Luke.pdf,Cowan,WA,Liberal,Coalition,lower
SCULLION Nigel,Sydney,Darwin,12/07/2014,,,http://www.finance.gov.au/sites/default/files/P35_SCULLION_Nigel.pdf,,NT,CLP,CLP,senate
NIKOLIC Andrew,Melbourne,Canberra,12/07/2014,,,http://www.finance.gov.au/sites/default/files/P35_NIKOLIC_Andrew.pdf,Bass,TAS,Liberal,Coalition,lower
BISHOP Julie,Sydney,Adelaide,12/07/2014,,,http://www.finance.gov.au/sites/default/files/P35_BISHOP_Julie.pdf,Curtin,WA,Liberal,Coalition,lower
SIMPKINS Luke,Sydney,Canberra,12/07/2014,,,http://www.finance.gov.au/sites/default/files/P35_SIMPKINS_Luke.pdf,Cowan,WA,Liberal,Coalition,lower
SIMPKINS Luke,Sydney,Canberra,12/07/2014,,,http://www.finance.gov.au/sites/default/files/P35_SIMPKINS_Luke.pdf,Cowan,WA,Liberal,Coalition,lower
SIMPKINS Luke,Sydney,Canberra,12/07/2014,,,http://www.finance.gov.au/sites/default/files/P35_SIMPKINS_Luke.pdf,Cowan,WA,Liberal,Coalition,lower
WYATT Ken,Sydney,Canberra,12/07/2014,,,http://www.finance.gov.au/sites/default/files/P35_WYATT_Ken.pdf,Hasluck,WA,Liberal,Coalition,lower
WYATT Ken,Sydney,Canberra,12/07/2014,,,http://www.finance.gov.au/sites/default/files/P35_WYATT_Ken.pdf,Hasluck,WA,Liberal,Coalition,lower
SCULLION Nigel,Darwin,Sydney,13/07/2014,$50.00,,http://www.finance.gov.au/sites/default/files/P35_SCULLION_Nigel.pdf,,NT,CLP,CLP,senate
SIMPKINS Luke,Perth,,13/07/2014,$78.60,,http://www.finance.gov.au/sites/default/files/P35_SIMPKINS_Luke.pdf,Cowan,WA,Liberal,Coalition,lower
FAWCETT David,Adelaide,,13/07/2014,$80.40,,http://www.finance.gov.au/sites/default/files/P35_FAWCETT_David.pdf,,SA,Liberal,Coalition,senate
BUSHBY David,Hobart,,13/07/2014,$80.60,,http://www.finance.gov.au/sites/default/files/P35_BUSHBY_David.pdf,,TAS,Liberal,Coalition,senate
ALBANESE Anthony,Sydney,Canberra,13/07/2014,$158.34,,http://www.finance.gov.au/sites/default/files/P35_ALBANESE_Anthony.pdf,Grayndler,NSW,Labor,Labor,lower
CONROY Pat,Sydney,Canberra,13/07/2014,$158.34,,http://www.finance.gov.au/sites/default/files/P35_CONROY_Pat.pdf,Charlton,NSW,Labor,Labor,lower
ROWLAND Michelle,Sydney,Canberra,13/07/2014,$158.34,,http://www.finance.gov.au/sites/default/files/P35_ROWLAND_Michelle.pdf,Greenway,NSW,Labor,Labor,lower
BROAD Andrew,Mildura,Melbourne,13/07/2014,$159.09,,http://www.finance.gov.au/sites/default/files/P35_BROAD_Andrew.pdf,Mallee,VIC,National,Coalition,lower
ZAPPIA Tony,Adelaide,Canberra,13/07/2014,$176.38,,http://www.finance.gov.au/sites/default/files/P35_ZAPPIA_Tony.pdf,Makin,SA,Labor,Labor,lower
BROUGH Mal,Brisbane,Canberra,13/07/2014,$180.49,,http://www.finance.gov.au/sites/default/files/P35_BROUGH_Mal.pdf,Fisher,QLD,Liberal,Coalition,lower
BROUGH Mal,Brisbane,Canberra,13/07/2014,$180.49,,http://www.finance.gov.au/sites/default/files/P35_BROUGH_Mal.pdf,Fisher,QLD,Liberal,Coalition,lower
XENOPHON Nick,Adelaide,Canberra,13/07/2014,$186.71,,http://www.finance.gov.au/sites/default/files/P35_XENOPHON_Nick.pdf,,SA,Independent,Independent,senate
PASIN Tony,Mount Gambier,Melbourne,13/07/2014,$202.45,,http://www.finance.gov.au/sites/default/files/P35_PASIN_Tony.pdf,Barker,SA,Liberal,Coalition,lower
THOMSON Kelvin,Melbourne,Canberra,13/07/2014,$217.51,,http://www.finance.gov.au/sites/default/files/P35_THOMSON_Kelvin.pdf,Wills,VIC,Labor,Labor,lower
CANAVAN Matthew,Brisbane,Canberra,13/07/2014,$267.06,,http://www.finance.gov.au/sites/default/files/P35_CANAVAN_Matthew.pdf,,QLD,National,Coalition,senate
LAMING Andrew,Brisbane,Canberra,13/07/2014,$267.06,,http://www.finance.gov.au/sites/default/files/P35_LAMING_Andrew.pdf,Bowman,QLD,Liberal,Coalition,lower
WICKS Lucy,Sydney,Canberra,13/07/2014,$275.83,,http://www.finance.gov.au/sites/default/files/P35_WICKS_Lucy.pdf,Robertson,NSW,Liberal,Coalition,lower
BURKE Tony,Sydney,Canberra,13/07/2014,$280.81,,http://www.finance.gov.au/sites/default/files/P35_BURKE_Tony.pdf,Watson,NSW,Labor,Labor,lower
CLAYDON Sharon,Sydney,Canberra,13/07/2014,$280.81,,http://www.finance.gov.au/sites/default/files/P35_CLAYDON_Sharon.pdf,Newcastle,NSW,Labor,Labor,lower
LAUNDY Craig,Sydney,Canberra,13/07/2014,$280.81,,http://www.finance.gov.au/sites/default/files/P35_LAUNDY_Craig.pdf,Reid,NSW,Liberal,Coalition,lower
LEYONHJELM David,Sydney,Canberra,13/07/2014,$280.81,,http://www.finance.gov.au/sites/default/files/P35_LEYONHJELM_David.pdf,,NSW,LDP,LDP,senate
RUDDOCK Philip,Sydney,Canberra,13/07/2014,$280.81,,http://www.finance.gov.au/sites/default/files/P35_RUDDOCK_Philip.pdf,Berowra,NSW,Liberal,Coalition,lower
WATERS Larissa,Sydney,Canberra,13/07/2014,$281.42,,http://www.finance.gov.au/sites/default/files/P35_WATERS_Larissa.pdf,,QLD,Greens,Greens,senate
RUSTON Anne,Mildura,Melbourne,13/07/2014,$318.54,,http://www.finance.gov.au/sites/default/files/P35_RUSTON_Anne.pdf,,SA,Liberal,Coalition,senate
BROAD Andrew,Melbourne,Canberra,13/07/2014,$334.66,,http://www.finance.gov.au/sites/default/files/P35_BROAD_Andrew.pdf,Mallee,VIC,National,Coalition,lower
SNOWDON Warren,Melbourne,Canberra,13/07/2014,$344.12,,http://www.finance.gov.au/sites/default/files/P35_SNOWDON_Warren.pdf,Lingiari,NT,Labor,Labor,lower
PASIN Tony,Melbourne,Canberra,13/07/2014,$344.12,,http://www.finance.gov.au/sites/default/files/P35_PASIN_Tony.pdf,Barker,SA,Liberal,Coalition,lower
RUSTON Anne,Melbourne,Canberra,13/07/2014,$344.12,,http://www.finance.gov.au/sites/default/files/P35_RUSTON_Anne.pdf,,SA,Liberal,Coalition,senate
COLLINS Julie,Melbourne,Canberra,13/07/2014,$344.12,,http://www.finance.gov.au/sites/default/files/P35_COLLINS_Julie.pdf,Franklin,TAS,Labor,Labor,lower
ANDREWS Kevin,Melbourne,Canberra,13/07/2014,$344.12,,http://www.finance.gov.au/sites/default/files/P35_ANDREWS_Kevin.pdf,Menzies,VIC,Liberal,Coalition,lower
BROADBENT Russell,Melbourne,Canberra,13/07/2014,$344.12,,http://www.finance.gov.au/sites/default/files/P35_BROADBENT_Russell.pdf,McMillan,VIC,Liberal,Coalition,lower
DI NATALE Richard,Melbourne,Canberra,13/07/2014,$344.12,,http://www.finance.gov.au/sites/default/files/P35_DI_NATALE_Richard.pdf,,VIC,Greens,Greens,senate
FEENEY David,Melbourne,Canberra,13/07/2014,$344.12,,http://www.finance.gov.au/sites/default/files/P35_FEENEY_David.pdf,Batman,VIC,Labor,Labor,lower
GILES Andrew,Melbourne,Canberra,13/07/2014,$344.12,,http://www.finance.gov.au/sites/default/files/P35_GILES_Andrew.pdf,Scullin,VIC,Labor,Labor,lower
GRIFFIN Alan,Melbourne,Canberra,13/07/2014,$344.12,,http://www.finance.gov.au/sites/default/files/P35_GRIFFIN_Alan.pdf,Bruce,VIC,Labor,Labor,lower
MADIGAN John,Melbourne,Canberra,13/07/2014,$344.12,,http://www.finance.gov.au/sites/default/files/P35_MADIGAN_John.pdf,,VIC,Independent,Independent,senate
O'NEIL Clare,Melbourne,Canberra,13/07/2014,$344.12,,http://www.finance.gov.au/sites/default/files/P35_O'NEIL_Clare.pdf,Hotham,VIC,Labor,Labor,lower
RICE Janet,Melbourne,Canberra,13/07/2014,$344.12,,http://www.finance.gov.au/sites/default/files/P35_RICE_Janet.pdf,,VIC,Greens,Greens,senate
ROBB Andrew,Melbourne,Canberra,13/07/2014,$344.12,,http://www.finance.gov.au/sites/default/files/P35_ROBB_Andrew.pdf,Goldstein,VIC,Liberal,Coalition,lower
SHORTEN Bill,Melbourne,Canberra,13/07/2014,$344.12,,http://www.finance.gov.au/sites/default/files/P35_SHORTEN_Bill.pdf,Maribyrnong,VIC,Labor,Labor,lower
STONE Sharman,Melbourne,Canberra,13/07/2014,$344.12,,http://www.finance.gov.au/sites/default/files/P35_STONE_Sharman.pdf,Murray,VIC,Liberal,Coalition,lower
SUKKAR Michael,Melbourne,Canberra,13/07/2014,$344.12,,http://www.finance.gov.au/sites/default/files/P35_SUKKAR_Michael.pdf,Deakin,VIC,Liberal,Coalition,lower
WATTS Tim,Melbourne,Canberra,13/07/2014,$344.12,,http://www.finance.gov.au/sites/default/files/P35_WATTS_Tim.pdf,Gellibrand,VIC,Labor,Labor,lower
WILSON Rick,Perth,Canberra,13/07/2014,$359.68,,http://www.finance.gov.au/sites/default/files/P35_WILSON_Rick.pdf,O'Connor,WA,Liberal,Coalition,lower
WILSON Rick,Perth,Canberra,13/07/2014,$359.68,,http://www.finance.gov.au/sites/default/files/P35_WILSON_Rick.pdf,O'Connor,WA,Liberal,Coalition,lower
WILSON Rick,Perth,Canberra,13/07/2014,$359.68,,http://www.finance.gov.au/sites/default/files/P35_WILSON_Rick.pdf,O'Connor,WA,Liberal,Coalition,lower
WILSON Rick,Perth,Canberra,13/07/2014,$359.68,,http://www.finance.gov.au/sites/default/files/P35_WILSON_Rick.pdf,O'Connor,WA,Liberal,Coalition,lower
WILSON Rick,Perth,Canberra,13/07/2014,$359.68,,http://www.finance.gov.au/sites/default/files/P35_WILSON_Rick.pdf,O'Connor,WA,Liberal,Coalition,lower
WILSON Rick,Perth,Canberra,13/07/2014,$359.68,,http://www.finance.gov.au/sites/default/files/P35_WILSON_Rick.pdf,O'Connor,WA,Liberal,Coalition,lower
RAMSEY Rowan,Port Lincoln,Adelaide,13/07/2014,$361.95,,http://www.finance.gov.au/sites/default/files/P35_RAMSEY_Rowan.pdf,Grey,SA,Liberal,Coalition,lower
HOGAN Kevin,Coolangatta,Canberra,13/07/2014,$387.99,,http://www.finance.gov.au/sites/default/files/P35_HOGAN_Kevin.pdf,Page,NSW,National,Coalition,lower
BUTLER Terri,Brisbane,Canberra,13/07/2014,$406.42,,http://www.finance.gov.au/sites/default/files/P35_BUTLER_Terri.pdf,Griffith,QLD,Labor,Labor,lower
KETTER Chris,Brisbane,Canberra,13/07/2014,$406.42,,http://www.finance.gov.au/sites/default/files/P35_KETTER_Chris.pdf,,QLD,Labor,Labor,senate
RIPOLL Bernie,Brisbane,Canberra,13/07/2014,$406.42,,http://www.finance.gov.au/sites/default/files/P35_RIPOLL_Bernie.pdf,Oxley,QLD,Labor,Labor,lower
O'SULLIVAN Barry,Brisbane,Canberra,13/07/2014,$407.36,,http://www.finance.gov.au/sites/default/files/P35_O'SULLIVAN_Barry.pdf,,QLD,National,Coalition,senate
HARTSUYKER Luke,Coffs Harbour,Sydney,13/07/2014,$448.99,,http://www.finance.gov.au/sites/default/files/P35_HARTSUYKER_Luke.pdf,Cowper,NSW,National,Coalition,lower
DAY Bob,Adelaide,Canberra,13/07/2014,$459.04,,http://www.finance.gov.au/sites/default/files/P35_DAY_Bob.pdf,,SA,FFP,FFP,senate
BISHOP Bronwyn,Sydney,Canberra,13/07/2014,$469.80,,http://www.finance.gov.au/sites/default/files/P35_BISHOP_Bronwyn.pdf,Mackellar,NSW,Liberal,Coalition,lower
DASTYARI Sam,Sydney,Canberra,13/07/2014,$469.80,,http://www.finance.gov.au/sites/default/files/P35_DASTYARI_Sam.pdf,,NSW,Labor,Labor,senate
FERGUSON Laurie,Sydney,Canberra,13/07/2014,$469.80,,http://www.finance.gov.au/sites/default/files/P35_FERGUSON_Laurie.pdf,Werriwa,NSW,Labor,Labor,lower
FITZGIBBON Joel,Sydney,Canberra,13/07/2014,$469.80,,http://www.finance.gov.au/sites/default/files/P35_FITZGIBBON_Joel.pdf,Hunter,NSW,Labor,Labor,lower
SINODINOS Arthur,Sydney,Canberra,13/07/2014,$469.80,,http://www.finance.gov.au/sites/default/files/P35_SINODINOS_Arthur.pdf,,NSW,Liberal,Coalition,senate
THISTLETHWAITE Matt,Sydney,Canberra,13/07/2014,$469.80,,http://www.finance.gov.au/sites/default/files/P35_THISTLETHWAITE_Matt1.pdf,Kingsford Smith,NSW,Labor,Labor,lower
BRANDIS George,Sydney,Canberra,13/07/2014,$469.80,,http://www.finance.gov.au/sites/default/files/P35_BRANDIS_George.pdf,,QLD,Liberal,Coalition,senate
HOCKEY Joe,Sydney,Canberra,13/07/2014,$470.24,,http://www.finance.gov.au/sites/default/files/P35_HOCKEY_Joe.pdf,North Sydney,NSW,Liberal,Coalition,lower
RYAN Scott,Sydney,Canberra,13/07/2014,$470.24,,http://www.finance.gov.au/sites/default/files/P35_RYAN_Scott.pdf,,VIC,Liberal,Coalition,senate
WILLIAMS Matt,Adelaide,Sydney,13/07/2014,$476.85,,http://www.finance.gov.au/sites/default/files/P35_WILLIAMS_Matt.pdf,Hindmarsh,SA,Liberal,Coalition,lower
BALDWIN Bob,Melbourne,Canberra,13/07/2014,$491.54,,http://www.finance.gov.au/sites/default/files/P35_BALDWIN_Bob.pdf,Paterson,NSW,Liberal,Coalition,lower
MARSHALL Gavin,Melbourne,Canberra,13/07/2014,$491.54,,http://www.finance.gov.au/sites/default/files/P35_MARSHALL_Gavin.pdf,,VIC,Labor,Labor,senate
MCKENZIE Bridget,Melbourne,Canberra,13/07/2014,$491.54,,http://www.finance.gov.au/sites/default/files/P35_MCKENZIE_Bridget.pdf,,VIC,National,Coalition,senate
MITCHELL Rob,Melbourne,Canberra,13/07/2014,$491.54,,http://www.finance.gov.au/sites/default/files/P35_MITCHELL_Rob.pdf,McEwen,VIC,Labor,Labor,lower
SMITH Tony,Melbourne,Canberra,13/07/2014,$491.54,,http://www.finance.gov.au/sites/default/files/P35_SMITH_Tony.pdf,Casey,VIC,Liberal,Coalition,lower
LUDWIG Joe,Mackay,Brisbane,13/07/2014,$493.12,,http://www.finance.gov.au/sites/default/files/P35_LUDWIG_Joe.pdf,,QLD,Labor,Labor,senate
LUDWIG Joe,Mackay,Brisbane,13/07/2014,$493.12,,http://www.finance.gov.au/sites/default/files/P35_LUDWIG_Joe.pdf,,QLD,Labor,Labor,senate
ANDREWS Karen,Melbourne,Coolangatta,13/07/2014,$494.66,,http://www.finance.gov.au/sites/default/files/P35_ANDREWS_Karen.pdf,McPherson,QLD,Liberal,Coalition,lower
ELLIOT Justine,Coolangatta,Canberra,13/07/2014,$516.34,,http://www.finance.gov.au/sites/default/files/P35_ELLIOT_Justine.pdf,Richmond,NSW,Labor,Labor,lower
CIOBO Steven,Coolangatta,Canberra,13/07/2014,$516.34,,http://www.finance.gov.au/sites/default/files/P35_CIOBO_Steven.pdf,Moncrieff,QLD,Liberal,Coalition,lower
ROBERT Stuart,Coolangatta,Canberra,13/07/2014,$516.34,,http://www.finance.gov.au/sites/default/files/P35_ROBERT_Stuart.pdf,Fadden,QLD,Liberal,Coalition,lower
BUTLER Mark,Adelaide,Canberra,13/07/2014,$517.21,,http://www.finance.gov.au/sites/default/files/P35_BUTLER_Mark.pdf,Port Adelaide,SA,Labor,Labor,lower
MACFARLANE Ian,Brisbane,Canberra,13/07/2014,$536.03,,http://www.finance.gov.au/sites/default/files/P35_MACFARLANE_Ian.pdf,Groom,QLD,Liberal,Coalition,lower
COLLINS Julie,Hobart,Melbourne,13/07/2014,$562.55,,http://www.finance.gov.au/sites/default/files/P35_COLLINS_Julie.pdf,Franklin,TAS,Labor,Labor,lower
BANDT Adam,Melbourne,Canberra,13/07/2014,$563.27,,http://www.finance.gov.au/sites/default/files/P35_BANDT_Adam.pdf,Melbourne,VIC,Greens,Greens,lower
BILLSON Bruce,Melbourne,Canberra,13/07/2014,$563.27,,http://www.finance.gov.au/sites/default/files/P35_BILLSON_Bruce.pdf,Dunkley,VIC,Liberal,Coalition,lower
BYRNE Anthony,Melbourne,Canberra,13/07/2014,$563.27,,http://www.finance.gov.au/sites/default/files/P35_BYRNE_Anthony.pdf,Holt,VIC,Labor,Labor,lower
CARR Kim,Melbourne,Canberra,13/07/2014,$563.27,,http://www.finance.gov.au/sites/default/files/P35_CARR_Kim.pdf,,VIC,Labor,Labor,senate
CHESTERS Lisa,Melbourne,Canberra,13/07/2014,$563.27,,http://www.finance.gov.au/sites/default/files/P35_CHESTERS_Lisa.pdf,Bendigo,VIC,Labor,Labor,lower
CONROY Stephen,Melbourne,Canberra,13/07/2014,$563.27,,http://www.finance.gov.au/sites/default/files/P35_CONROY_Stephen.pdf,,VIC,Labor,Labor,senate
DREYFUS Mark,Melbourne,Canberra,13/07/2014,$563.27,,http://www.finance.gov.au/sites/default/files/P35_DREYFUS_Mark.pdf,Isaacs,VIC,Labor,Labor,lower
FRYDENBERG Josh,Melbourne,Canberra,13/07/2014,$563.27,,http://www.finance.gov.au/sites/default/files/P35_FRYDENBERG_Josh.pdf,Kooyong,VIC,Liberal,Coalition,lower
O'CONNOR Brendan,Melbourne,Canberra,13/07/2014,$563.27,,http://www.finance.gov.au/sites/default/files/P35_O'CONNOR_Brendan.pdf,Gorton,VIC,Labor,Labor,lower
